idx,seed,dataset,accuracy_fp32,accuracy_esp,key,espdl_size_bytes,torch_size_bytes
13899,888,cifar10,87.93,87.44,200,476656,1647591
13512,888,cifar10,88.84,88.3,200,552576,2084341
13344,888,cifar10,87.37,10.0,200,292736,1011513
12655,888,cifar10,91.24,88.37,200,716592,2955779
13035,888,cifar10,70.13,13.44,200,443456,1690003
13431,888,cifar10,93.55,93.53,200,984080,3997737
12600,888,cifar10,89.77,87.66,200,291360,1210797
12677,888,cifar10,93.28,93.18,200,1221168,5088763
13456,888,cifar10,87.35,67.99,200,453664,1640743
13919,888,cifar10,85.43,80.68,200,461824,1629585
13129,888,cifar10,92.01,40.71,200,988928,3773727
13770,888,cifar10,91.56,91.4,200,434320,1616273
13211,888,cifar10,87.32,66.77,200,220928,756177
12911,888,cifar10,92.17,91.82,200,521760,2053343
12956,888,cifar10,93.41,93.28,200,739600,2913311
13491,888,cifar10,86.4,14.84,200,426496,1604667
12851,888,cifar10,91.07,87.25,200,781200,3186901
13333,888,cifar10,88.4,85.18,200,501056,1896335
13944,888,cifar10,85.57,79.52,200,457152,1640743
13678,888,cifar10,89.57,86.67,200,304384,1260121
13723,888,cifar10,92.43,92.41,200,534112,2084469
12688,888,cifar10,91.33,89.13,200,674448,2700507
12811,888,cifar10,92.82,92.41,200,937280,3791277
13081,888,cifar10,75.46,59.58,200,169312,563218
13984,888,cifar10,55.77,10.0,200,203408,574568
12730,888,cifar10,89.87,89.03,200,307008,987043
13367,888,cifar10,92.45,92.02,200,564544,2078069
12884,888,cifar10,88.65,86.87,200,477872,1853987
13623,888,cifar10,92.18,91.23,200,507152,2070957
13312,888,cifar10,92.13,91.89,200,689936,2689357
13014,888,cifar10,93.26,93.09,200,1018848,4029191
12864,888,cifar10,92.04,91.49,200,514704,2095683
13611,888,cifar10,92.48,92.3,200,423200,1611515
13094,888,cifar10,92.58,92.22,200,987520,4004657
13115,888,cifar10,91.61,90.38,200,695168,2707299
12698,888,cifar10,92.57,91.9,200,982992,4047061
13255,888,cifar10,89.12,88.27,200,348240,1431089
12934,888,cifar10,91.46,90.95,200,972048,3822987
13689,888,cifar10,92.37,18.81,200,719040,2713699
12820,888,cifar10,90.89,90.14,200,345712,1199967
13647,888,cifar10,93.42,93.15,200,984688,4004849
13469,888,cifar10,78.09,62.84,200,214624,822923
13971,888,cifar10,10.0,10.0,200,242512,794151
13702,888,cifar10,92.62,91.7,200,717840,2713507
13537,888,cifar10,73.73,21.15,200,200800,574568
13957,888,cifar10,90.42,88.5,200,321760,1242507
13279,888,cifar10,93.31,74.41,200,1011008,4011313
13412,888,cifar10,79.26,14.28,200,438352,1683275
12720,888,cifar10,75.9,13.48,200,511120,1860387
13377,888,cifar10,91.79,91.55,200,971888,3805173
12967,888,cifar10,93.96,94.02,200,991472,4004785
13994,888,cifar10,78.5,39.75,200,237936,829843
13550,888,cifar10,91.99,91.73,200,464832,1822733
12646,888,cifar10,91.87,91.49,200,806256,3168967
13185,888,cifar10,89.03,87.98,200,227488,762897
13480,888,cifar10,90.91,89.26,200,753296,2920287
13058,888,cifar10,91.82,91.54,200,428976,1598267
13266,888,cifar10,90.78,90.55,200,520944,1878393
14004,888,cifar10,82.66,77.71,200,243664,786919
13142,888,cifar10,91.73,28.71,200,774832,2920415
12577,888,cifar10,93.18,93.08,200,745440,2920095
13175,888,cifar10,90.83,90.23,200,309616,1193183
13759,888,cifar10,92.91,92.45,200,757456,3162431
12922,888,cifar10,93.37,93.1,200,814976,3393233
13163,888,cifar10,76.01,63.67,200,222576,762833
12656,888,cifar10,88.74,88.4,200,236672,762897
12753,888,cifar10,87.43,68.68,200,470096,1864625
12667,888,cifar10,91.66,91.59,200,711776,2696077
13390,888,cifar10,94.11,93.84,200,1007872,4228603
14015,888,cifar10,10.0,10.0,200,210976,751035
12913,888,cifar10,80.78,53.34,200,163360,532028
12831,888,cifar10,88.13,78.89,200,700160,2749383
13233,888,cifar10,10.0,10.0,200,226304,776209
12979,888,cifar10,10.0,10.0,200,217136,769425
13624,888,cifar10,88.9,88.63,200,216656,731195
13323,888,cifar10,92.92,92.52,200,836592,3599565
13526,888,cifar10,88.56,19.78,200,521584,1859939
13792,888,cifar10,90.08,84.43,200,494656,1871801
13222,888,cifar10,88.81,11.21,200,496720,1835789
13445,888,cifar10,92.32,63.42,200,773216,2913567
13581,888,cifar10,91.57,87.39,200,996352,4047125
12775,888,cifar10,90.12,88.68,200,508544,1871929
12852,888,cifar10,91.91,91.93,200,436960,1604859
13130,888,cifar10,72.04,15.02,200,210816,798325
13197,888,cifar10,91.63,90.68,200,512416,1896463
12900,888,cifar10,90.41,85.74,200,734400,2980633
13823,888,cifar10,92.54,92.44,200,553680,2060127
13570,888,cifar10,92.37,90.66,200,551056,2326613
13401,888,cifar10,87.0,86.33,200,489344,1835789
13432,888,cifar10,86.83,83.31,200,242096,1053597
13095,888,cifar10,88.9,88.26,200,425152,1591355
13669,888,cifar10,90.38,45.46,200,717216,2756367
13513,888,cifar10,91.45,90.2,200,498592,2070957
12957,888,cifar10,87.5,81.75,200,446064,1840347
13813,888,cifar10,84.76,80.06,200,445984,1647079
12798,888,cifar10,80.5,35.81,200,233584,762833
13803,888,cifar10,93.22,92.7,200,1013792,4028999
13459,888,cifar10,85.78,63.32,200,444240,1665341
13015,888,cifar10,91.66,18.33,200,502832,1829069
13888,888,cifar10,91.34,91.08,200,491296,1853539
12763,888,cifar10,92.04,89.82,200,966944,3822603
12935,888,cifar10,57.47,10.01,200,188496,574568
13069,888,cifar10,89.61,84.79,200,683968,2700443
13735,888,cifar10,92.7,92.45,200,525408,2053343
13036,888,cifar10,90.19,89.15,200,368688,1448327
13357,888,cifar10,89.62,84.18,200,537056,2077877
13301,888,cifar10,93.32,93.11,200,971920,3804789
12789,888,cifar10,92.28,91.83,200,961920,3822923
13154,888,cifar10,86.96,31.97,200,229744,780647
13713,888,cifar10,86.76,84.39,200,255088,787495
12634,888,cifar10,91.59,90.22,200,521824,2095683
13900,888,cifar10,69.67,29.74,200,204240,581224
13866,888,cifar10,90.02,58.47,200,347600,1217717
13748,888,cifar10,91.54,90.06,200,733504,2732089
14025,888,cifar10,85.23,22.95,200,498736,1896143
12968,888,cifar10,89.02,87.97,200,269968,962509
13649,888,cifar10,91.85,89.91,200,462832,1864689
13771,888,cifar10,88.76,88.63,200,257072,969101
14059,888,cifar10,90.95,90.76,200,515824,1835789
12731,888,cifar10,75.39,67.47,200,183072,556562
13143,888,cifar10,57.61,16.53,200,188736,574568
13244,888,cifar10,92.82,56.72,200,1228528,4889543
13313,888,cifar10,88.96,88.27,200,222624,738107
13345,888,cifar10,92.48,92.12,200,1039088,4011505
13560,888,cifar10,93.34,92.93,200,1232944,5113489
12865,888,cifar10,91.61,90.5,200,717968,2931245
13876,888,cifar10,89.19,84.0,200,505024,1871801
13291,888,cifar10,93.23,93.28,200,582576,2284337
13470,888,cifar10,90.45,89.97,200,515408,2060127
14005,888,cifar10,55.53,12.06,200,181152,599166
13378,888,cifar10,76.96,56.29,200,263808,794023
13280,888,cifar10,91.03,89.07,200,455616,1647527
13921,888,cifar10,91.37,89.41,200,499392,1871545
12488,888,cifar10,92.32,91.97,200,501920,2071021
13368,888,cifar10,92.72,92.01,200,973744,3798069
13833,888,cifar10,92.74,92.12,200,535120,2077941
13256,888,cifar10,92.49,91.63,200,730864,2731961
13910,888,cifar10,92.37,91.8,200,527536,2078069
14037,888,cifar10,89.91,89.19,200,971776,3805301
12821,888,cifar10,90.34,85.7,200,934176,3791277
12902,888,cifar10,50.53,15.93,200,162272,567648
13003,888,cifar10,91.74,91.77,200,697856,2695949
12945,888,cifar10,90.34,89.72,200,748704,2938165
12842,888,cifar10,91.64,34.18,200,763408,2945077
13324,888,cifar10,10.0,10.0,200,209728,757883
14102,888,cifar10,88.87,88.42,200,315936,1192991
13059,888,cifar10,89.7,89.06,200,530960,2053151
13945,888,cifar10,83.09,27.07,200,250848,829843
13116,888,cifar10,79.54,38.24,200,458928,1622993
13212,888,cifar10,75.62,60.13,200,716672,2738681
13985,888,cifar10,92.03,91.66,200,537968,2077429
12991,888,cifar10,92.22,92.0,200,1257728,5095619
13637,888,cifar10,89.69,84.23,200,555136,2102667
13503,888,cifar10,93.23,93.1,200,1222640,4864817
14138,888,cifar10,89.28,85.33,200,240624,805245
14091,888,cifar10,93.44,93.17,200,733936,2913375
13724,888,cifar10,88.37,87.62,200,488064,1847139
13177,888,cifar10,92.44,12.45,200,535376,2066207
13131,888,cifar10,87.57,85.79,200,309552,1199967
13186,888,cifar10,87.19,82.57,200,252608,980187
13070,888,cifar10,10.0,10.0,200,410752,1611643
13856,888,cifar10,86.77,12.57,200,427888,1604987
14127,888,cifar10,90.44,89.42,200,355344,1448263
13446,888,cifar10,70.99,10.0,200,221120,847585
12776,888,cifar10,93.54,93.39,200,699120,2682829
13024,888,cifar10,75.81,25.02,200,511344,1860451
13037,888,cifar10,88.49,85.56,200,244320,980123
12885,888,cifar10,90.99,56.77,200,549184,2102603
13995,888,cifar10,93.16,92.94,200,1209696,4882751
14160,888,cifar10,73.36,12.39,200,426928,1634143
13958,888,cifar10,75.67,60.23,200,454864,1672125
13934,888,cifar10,91.44,91.13,200,605136,2514947
13268,888,cifar10,83.71,73.18,200,228432,787495
13358,888,cifar10,90.62,89.65,200,438976,1622929
13783,888,cifar10,92.15,91.92,200,681312,2682701
13335,888,cifar10,91.34,90.82,200,583760,2309127
13703,888,cifar10,90.92,90.57,200,507216,1878457
13650,888,cifar10,84.11,47.26,200,477344,1822541
14170,888,cifar10,88.58,27.41,200,276448,1210861
13625,888,cifar10,85.5,39.14,200,229200,805245
13096,888,cifar10,90.7,90.17,200,267760,968973
13690,888,cifar10,92.75,92.08,200,761520,2962251
13551,888,cifar10,93.72,93.32,200,743920,2937781
13460,888,cifar10,80.12,10.78,200,551648,2084341
12980,888,cifar10,90.39,88.19,200,287360,1235395
12799,888,cifar10,93.83,93.65,200,771168,3137513
12764,888,cifar10,90.27,90.06,200,780288,2926687
13047,888,cifar10,86.4,85.98,200,960560,3780447
13582,888,cifar10,92.99,92.79,200,814944,3393041
13423,888,cifar10,91.56,91.23,200,718944,2713827
14206,888,cifar10,75.18,66.95,200,192640,556562
13245,888,cifar10,88.95,87.68,200,288224,993379
14038,888,cifar10,75.21,57.47,200,181008,581224
13144,888,cifar10,91.56,91.18,200,469200,1847075
13572,888,cifar10,93.15,92.98,200,802640,3393105
13302,888,cifar10,92.21,91.26,200,721520,2955715
13602,888,cifar10,87.73,72.32,200,437376,1616273
13471,888,cifar10,89.56,86.38,200,270784,1029191
13165,888,cifar10,88.73,88.26,200,801280,3151153
13346,888,cifar10,88.85,10.0,200,489168,1835597
13292,888,cifar10,92.52,92.12,200,502032,2071021
13845,888,cifar10,83.73,64.85,200,224704,780583
13155,888,cifar10,90.17,87.54,200,524960,2120409
13369,888,cifar10,67.45,11.95,200,239264,794023
14195,888,cifar10,90.79,90.55,200,513872,1878329
13016,888,cifar10,92.27,91.46,200,953536,3816003
13258,888,cifar10,86.41,86.04,200,439072,1622929
12947,888,cifar10,92.87,92.69,200,479328,1822605
14026,888,cifar10,92.59,92.51,200,827408,3151473
13670,888,cifar10,77.3,13.21,200,210208,798453
12958,888,cifar10,75.72,18.0,200,441536,1653799
13901,888,cifar10,75.6,61.63,200,180448,563218
13234,888,cifar10,93.21,93.07,200,986112,3997737
13060,888,cifar10,53.42,10.0,200,194624,599166
14219,888,cifar10,92.22,92.05,200,498576,1829261
13824,888,cifar10,75.5,12.1,200,502560,1853539
13379,888,cifar10,92.56,92.29,200,724192,2931053
14183,888,cifar10,92.63,92.09,200,793392,3169159
14016,888,cifar10,93.66,93.34,200,1051632,4459725
13482,888,cifar10,91.05,90.75,200,481520,1846947
13314,888,cifar10,71.76,34.45,200,263792,794087
13403,888,cifar10,93.51,92.78,200,1448016,5973649
13772,888,cifar10,89.8,88.49,200,289264,1210797
12969,888,cifar10,91.83,91.14,200,566208,2326293
13540,888,cifar10,92.11,91.8,200,466160,1822669
12853,888,cifar10,91.23,90.56,200,780816,3169287
13282,888,cifar10,91.62,90.54,200,516432,2095683
13561,888,cifar10,92.87,92.55,200,792368,3368443
12936,888,cifar10,90.97,10.19,200,763040,2926559
13213,888,cifar10,91.79,24.01,200,497088,1878329
13504,888,cifar10,88.98,84.21,200,288512,1011513
14060,888,cifar10,81.99,49.18,200,237456,805245
13638,888,cifar10,86.82,10.0,200,300704,1036239
13986,888,cifar10,92.72,92.49,200,721408,2931053
13593,888,cifar10,89.75,88.99,200,488768,1847203
14242,888,cifar10,91.52,91.17,200,550816,2078069
13911,888,cifar10,78.77,38.14,200,196880,749193
13134,888,cifar10,92.59,92.28,200,506128,2053343
12866,888,cifar10,92.19,91.8,200,995888,4029511
12992,888,cifar10,91.1,89.67,200,542752,2078005
13514,888,cifar10,89.85,88.68,200,797568,3169223
13613,888,cifar10,89.44,85.61,200,555056,2102603
14081,888,cifar10,92.1,91.8,200,496320,1847011
13025,888,cifar10,87.32,50.92,200,459248,1840347
13083,888,cifar10,68.11,38.95,200,234160,812029
13877,888,cifar10,89.24,86.31,200,269168,1210861
13737,888,cifar10,91.97,41.72,200,796144,3151089
13199,888,cifar10,54.96,10.0,200,181712,599166
12886,888,cifar10,79.32,37.71,200,424944,1633951
13414,888,cifar10,92.17,90.7,200,496064,1853539
13814,888,cifar10,93.23,92.67,200,1039168,4011697
13108,888,cifar10,89.03,85.27,200,264992,986531
13804,888,cifar10,91.86,33.62,200,703456,2720547
14229,888,cifar10,92.74,92.25,200,780864,3169287
14103,888,cifar10,88.66,88.25,200,283312,987043
13946,888,cifar10,91.03,89.7,200,453856,1616209
13178,888,cifar10,91.83,91.57,200,800576,3144433
14049,888,cifar10,91.26,91.23,200,738624,2713635
13449,888,cifar10,93.08,93.04,200,780368,2926687
12924,888,cifar10,91.22,89.85,200,735184,2938293
13493,888,cifar10,90.25,86.32,200,507296,1878457
13714,888,cifar10,94.36,94.05,200,1223680,5088763
13071,888,cifar10,92.16,40.9,200,491696,1829069
13393,888,cifar10,92.74,92.63,200,788816,3144561
14293,888,cifar10,88.31,87.57,200,662848,2675781
13435,888,cifar10,88.58,88.2,200,539360,2084661
14252,888,cifar10,10.0,10.0,200,969104,3786783
12877,888,cifar10,86.58,64.26,200,236480,780583
13750,888,cifar10,93.08,92.96,200,801280,3151025
13097,888,cifar10,91.68,91.64,200,687072,2689421
13996,888,cifar10,91.04,85.9,200,522496,2095683
14272,888,cifar10,92.94,92.65,200,707408,2731897
14128,888,cifar10,10.0,10.0,200,177264,563218
13269,888,cifar10,63.5,10.01,200,169872,549906
13424,888,cifar10,92.14,91.76,200,482224,1847203
13923,888,cifar10,89.34,23.23,200,719344,2980441
12489,888,cifar10,93.01,92.51,200,738352,2955907
12981,888,cifar10,89.05,12.06,200,502560,1853283
14092,888,cifar10,91.66,90.26,200,523600,2070957
13048,888,cifar10,91.12,88.24,200,488720,1853539
14114,888,cifar10,91.7,91.52,200,509008,2070957
13004,888,cifar10,86.58,25.32,200,475216,1914205
13834,888,cifar10,92.47,91.56,200,983696,3798261
14327,888,cifar10,88.06,83.05,200,256672,1004593
14306,888,cifar10,92.96,92.7,200,484960,1829325
13725,888,cifar10,90.54,88.23,200,321792,1242507
13404,888,cifar10,72.5,20.07,200,209776,798389
13259,888,cifar10,89.73,88.15,200,470352,1840283
14282,888,cifar10,90.18,84.89,200,527728,1878073
13224,888,cifar10,92.66,92.42,200,548784,2053215
13336,888,cifar10,93.27,92.96,200,850720,3375299
13857,888,cifar10,92.75,92.18,200,754480,2945013
14317,888,cifar10,90.64,88.91,200,496480,1847075
14161,888,cifar10,89.24,85.52,200,468528,1864753
14070,888,cifar10,88.27,73.1,200,292192,1018297
13680,888,cifar10,91.68,91.01,200,770144,2962955
14017,888,cifar10,10.0,10.0,200,694240,2696141
13283,888,cifar10,86.77,11.54,200,308448,993443
14171,888,cifar10,91.74,27.45,200,706880,2689357
12959,888,cifar10,90.27,88.94,200,308912,1235523
13784,888,cifar10,88.95,81.64,200,337424,1199711
13583,888,cifar10,93.21,93.06,200,850704,3375299
13552,888,cifar10,92.57,92.05,200,1042752,4235459
13761,888,cifar10,93.31,93.07,200,528032,2053215
13960,888,cifar10,88.69,82.99,200,290784,1018297
13200,888,cifar10,88.97,9.64,200,272928,968909
13573,888,cifar10,91.96,91.49,200,771808,2962955
13652,888,cifar10,93.73,93.74,200,731008,2938165
13461,888,cifar10,92.7,92.44,200,1198064,4907221
13987,888,cifar10,93.63,93.35,200,519648,2053215
14207,888,cifar10,91.86,91.63,200,531792,2077941
13347,888,cifar10,91.38,89.19,200,751968,2962571
13359,888,cifar10,92.78,92.88,200,951216,3997801
13795,888,cifar10,91.02,88.99,200,460368,1864753
13562,888,cifar10,91.37,90.21,200,553168,2077941
14362,888,cifar10,86.54,83.09,200,528320,2102731
13515,888,cifar10,92.36,92.32,200,708000,2906455
14243,888,cifar10,88.87,88.29,200,331104,1206495
13235,888,cifar10,91.81,66.19,200,763392,2945077
13303,888,cifar10,88.61,88.08,200,680240,2675781
14404,888,cifar10,90.34,89.48,200,335056,1217909
13394,888,cifar10,88.78,88.04,200,425296,1591355
13293,888,cifar10,90.97,88.3,200,451024,1622929
14428,888,cifar10,89.13,88.87,200,272544,969165
14263,888,cifar10,87.69,84.39,200,429600,1616273
14394,888,cifar10,89.76,85.64,200,327312,1442111
12948,888,cifar10,89.14,77.0,200,338192,1424113
13614,888,cifar10,90.97,90.5,200,468528,1889415
13505,888,cifar10,88.89,14.5,200,732448,2738617
13594,888,cifar10,92.46,92.2,200,755008,3137577
13935,888,cifar10,91.55,90.18,200,757152,2938037
13846,888,cifar10,90.49,90.02,200,285696,1011769
13315,888,cifar10,91.11,88.94,200,751872,2962827
13691,888,cifar10,91.23,89.4,200,705968,2731897
13661,888,cifar10,88.65,88.32,200,238336,769489
14039,888,cifar10,92.87,92.55,200,977184,4022591
13084,888,cifar10,91.08,89.66,200,719328,2931245
13640,888,cifar10,92.87,92.69,200,756816,3162303
13494,888,cifar10,89.04,10.49,200,273408,999587
14150,888,cifar10,91.3,91.01,200,525696,2077877
13603,888,cifar10,92.7,92.58,200,743232,2937781
14184,888,cifar10,78.66,10.0,200,424384,1634015
14416,888,cifar10,93.14,92.74,200,696336,2707235
13541,888,cifar10,89.61,88.09,200,325856,1217717
13119,888,cifar10,89.31,88.07,200,541792,2084789
13902,888,cifar10,88.73,13.46,200,732416,2738617
13947,888,cifar10,89.31,84.8,200,234048,756113
13878,888,cifar10,89.68,88.6,200,276128,969165
13868,888,cifar10,88.61,86.96,200,275120,987043
14007,888,cifar10,89.75,89.64,200,424752,1640807
13436,888,cifar10,93.41,93.25,200,924320,3766615
13773,888,cifar10,88.42,24.76,200,490848,1871609
13415,888,cifar10,91.78,91.52,200,803776,3169159
13912,888,cifar10,88.99,84.0,200,304080,1260249
14461,888,cifar10,90.78,89.86,200,439008,1622993
13260,888,cifar10,75.85,23.26,200,451776,1623057
14318,888,cifar10,79.52,45.11,200,231168,762577
14082,888,cifar10,91.99,91.86,200,515888,2053151
13473,888,cifar10,89.89,88.65,200,488864,1822221
14061,888,cifar10,89.4,25.51,200,732672,2955843
12887,888,cifar10,93.23,93.02,200,1051488,4459725
13450,888,cifar10,92.7,92.5,200,981440,4022655
13284,888,cifar10,91.62,91.57,200,419088,1598267
14526,888,cifar10,69.94,65.85,200,154832,500774
14438,888,cifar10,90.65,85.52,200,478320,1871225
13026,888,cifar10,90.78,11.16,200,525296,2077941
13247,888,cifar10,92.55,92.47,200,490208,1853539
14449,888,cifar10,91.94,91.25,200,715712,2931053
14295,888,cifar10,68.45,14.71,200,456288,1647463
13584,888,cifar10,83.07,59.16,200,443968,1640871
13270,888,cifar10,73.24,24.27,200,208752,798581
14028,888,cifar10,68.48,14.17,200,289792,1018169
13338,888,cifar10,91.35,90.02,200,711456,2707299
13997,888,cifar10,93.12,93.01,200,1027664,4004721
13815,888,cifar10,87.82,83.23,200,446112,1840347
13975,888,cifar10,76.4,16.97,200,708960,2713699
13348,888,cifar10,80.38,65.21,200,424112,1609353
14283,888,cifar10,90.82,90.55,200,491840,1871545
13739,888,cifar10,91.05,44.66,200,715488,2707363
13563,888,cifar10,84.58,79.53,200,430208,1647527
14117,888,cifar10,86.65,86.06,200,219952,751355
13715,888,cifar10,79.63,10.0,200,424352,1634015
13627,888,cifar10,93.32,93.03,200,756480,2937461
13529,888,cifar10,92.2,92.2,200,692720,2707299
14484,888,cifar10,90.9,91.03,200,499296,1871545
14363,888,cifar10,92.2,92.02,200,474512,1822477
13751,888,cifar10,91.85,91.74,200,453424,1640871
14273,888,cifar10,92.34,91.3,200,949552,3840601
13462,888,cifar10,84.53,81.2,200,454064,1647527
13383,888,cifar10,92.28,91.77,200,743264,2938229
13553,888,cifar10,92.39,91.88,200,714832,2707299
14232,888,cifar10,93.01,92.72,200,713712,2931053
13294,888,cifar10,88.84,82.59,200,260128,787303
14129,888,cifar10,91.07,88.76,200,502832,1871801
14473,888,cifar10,93.57,93.38,200,1035280,4235331
13835,888,cifar10,89.84,89.37,200,229728,744699
13167,888,cifar10,89.11,9.64,200,761888,2920351
13805,888,cifar10,93.38,93.15,200,763424,2962827
14553,888,cifar10,79.65,10.5,200,424384,1634015
13924,888,cifar10,92.27,91.92,200,466768,1829197
14495,888,cifar10,92.41,91.55,200,723312,2955715
14093,888,cifar10,87.08,32.04,200,443344,1665533
13616,888,cifar10,91.19,89.6,200,506864,1853539
13641,888,cifar10,86.38,62.81,200,257072,1004593
14244,888,cifar10,89.17,88.02,200,388544,1655043
13120,888,cifar10,75.76,16.38,200,236016,769425
14516,888,cifar10,92.44,91.77,200,729248,2955907
13574,888,cifar10,92.43,92.36,200,605072,2514947
