idx,seed,key,espdl_size_bytes,torch_size_bytes
435,888,200,785504,3158063
435,999,200,785504,3158255
436,777,200,449616,1635667
436,888,200,450320,1635603
436,999,200,450320,1635731
437,777,200,716368,2707315
437,888,200,716368,2707187
437,999,200,716368,2707507
438,777,200,450128,1612085
438,888,200,445904,1612149
438,999,200,447280,1612213
439,777,200,832288,3362895
439,888,200,832288,3362703
439,999,200,832288,3362447
440,777,200,1266528,5304455
440,888,200,1266528,5303879
440,999,200,1266528,5303687
441,777,200,432112,1623797
441,888,200,432112,1623797
441,999,200,432112,1623733
442,777,200,552640,2075697
442,888,200,552640,2076209
442,999,200,552640,2075953
443,777,200,942416,3808009
443,888,200,944480,3808201
443,999,200,945856,3808009
444,777,200,714368,2922859
444,888,200,715056,2922987
444,999,200,713696,2923051
445,777,200,583376,2296111
445,888,200,583376,2296431
445,999,200,583376,2296751
446,777,200,555296,2267659
446,888,200,554592,2267467
446,999,200,555280,2267531
447,777,200,473248,1642579
447,888,200,473248,1642643
447,999,200,473248,1642515
448,777,200,719296,2707123
448,888,200,719296,2707123
448,999,200,717184,2707315
449,777,200,211136,769037
449,888,200,213264,769101
449,999,200,215424,768973
450,777,200,827808,3361871
450,888,200,827808,3361999
450,999,200,827808,3361871
452,777,200,500576,1888047
452,888,200,500592,1887407
452,999,200,501248,1887663
453,777,200,475552,2039629
453,888,200,474880,2039245
453,999,200,475568,2039309
454,777,200,993536,3994257
454,888,200,993536,3993937
454,999,200,993536,3993873
455,777,200,736704,3126731
455,888,200,736720,3127243
455,999,200,736704,3126795
456,777,200,751856,2952911
456,888,200,751856,2952847
456,999,200,751856,2953423
458,777,200,817024,3157807
458,888,200,817024,3157807
458,999,200,817024,3157487
459,777,200,471936,1839731
459,888,200,469872,1839667
459,999,200,469184,1839603
460,777,200,482864,1823765
460,888,200,482864,1823573
460,999,200,482864,1823893
461,777,200,514736,2085577
461,888,200,513360,2084873
461,999,200,516112,2085193
462,777,200,273632,986099
462,888,200,273632,985395
462,999,200,273632,986163
463,777,200,691920,2716491
463,888,200,687792,2717067
463,999,200,691920,2717067
465,777,200,154752,498902
465,888,200,154752,498966
465,999,200,154752,498902
466,777,200,769584,3133585
466,888,200,769584,3133969
466,999,200,769584,3133649
467,777,200,424880,1629261
467,888,200,424192,1629005
467,999,200,424880,1629069
468,777,200,482864,1904583
468,888,200,482864,1904967
468,999,200,482176,1904839
469,777,200,536848,2093071
469,888,200,536848,2093327
469,999,200,536848,2093263
470,777,200,565520,2075121
470,888,200,565520,2075953
470,999,200,565520,2076017
471,777,200,1012672,4017839
471,888,200,1012672,4018735
471,999,200,1012672,4018479
472,777,200,485456,1840499
472,888,200,485456,1840755
472,999,200,484752,1840307
473,777,200,294752,986611
473,888,200,292640,986419
473,999,200,291952,986803
474,777,200,229376,775507
474,888,200,229376,775827
474,999,200,230096,775443
476,777,200,746592,2946313
476,888,200,742464,2946505
476,999,200,746592,2946057
478,777,200,917680,3781739
478,888,200,916992,3782187
478,999,200,915616,3781419
480,777,200,730448,2923115
480,888,200,729760,2922923
480,999,200,732496,2922731
481,777,200,256928,998027
481,888,200,256928,998091
481,999,200,256928,998219
482,777,200,525696,1852979
482,888,200,525696,1853235
482,999,200,525696,1852595
483,777,200,493664,1840755
483,888,200,491552,1840499
483,999,200,492240,1840627
484,777,200,515232,1870865
484,888,200,515232,1870737
484,999,200,515232,1870929
486,777,200,988048,3772563
486,888,200,986608,3772563
486,999,200,987344,3772435
487,777,200,770688,3149801
487,888,200,772048,3150441
487,999,200,771376,3149737
488,777,200,738336,2911123
488,888,200,738336,2911187
488,999,200,738336,2911315
489,777,200,484640,1841459
489,888,200,483936,1841651
489,999,200,483920,1841459
490,777,200,1047392,4222607
490,888,200,1047392,4222479
490,999,200,1047392,4222351
491,777,200,797168,3133905
491,888,200,795744,3134289
491,999,200,795744,3133905
492,777,200,696752,2677141
492,888,200,697456,2677397
492,999,200,696752,2676885
493,777,200,294576,980403
493,888,200,294576,979827
493,999,200,294576,980147
494,777,200,252896,806193
494,888,200,252896,806193
494,999,200,253600,806129
495,777,200,772176,2912403
495,888,200,772176,2912403
495,999,200,772160,2912787
496,777,200,764096,2952655
496,888,200,764096,2952463
496,999,200,764096,2952271
497,777,200,759680,2904531
497,888,200,761120,2905043
497,999,200,762528,2905491
498,777,200,161984,539852
498,888,200,161984,539852
498,999,200,161984,539852
499,777,200,729408,2947721
499,888,200,729408,2947785
499,999,200,731472,2947721
500,777,200,766688,2934129
500,888,200,766688,2934705
500,999,200,766688,2934705
501,777,200,226096,774675
501,888,200,226096,774803
501,999,200,225408,774739
502,777,200,243952,775827
502,888,200,243216,775955
502,999,200,243936,775827
503,777,200,720896,2945993
503,888,200,722272,2945737
503,999,200,720896,2945289
504,777,200,483728,1881129
504,888,200,485104,1880809
504,999,200,485104,1880681
505,777,200,304496,1184019
505,888,200,307920,1183827
505,999,200,307920,1184083
506,777,200,573104,2273361
506,888,200,572432,2273425
506,999,200,573808,2273233
508,777,200,440976,1610805
508,888,200,438112,1610933
508,999,200,437408,1610485
509,777,200,970608,3773075
509,888,200,970608,3772627
509,999,200,970608,3772691
511,777,200,693424,2723281
511,888,200,693424,2722961
511,999,200,693424,2723217
512,777,200,297040,1190803
512,888,200,297040,1190611
512,999,200,297040,1191443
513,777,200,571088,2297455
513,888,200,571088,2296943
513,999,200,571088,2296815
514,777,200,546480,2093071
514,888,200,545104,2093263
514,999,200,544432,2092943
516,777,200,694224,2741417
516,888,200,696976,2741609
516,999,200,695600,2741289
518,777,200,535104,2043219
518,888,200,536544,2043731
518,999,200,535808,2043795
519,777,200,497904,1862801
519,888,200,497200,1863441
519,999,200,492928,1863441
520,777,200,541904,2291561
520,888,200,541904,2291305
520,999,200,541904,2290921
521,777,200,181200,571312
521,888,200,181200,571440
521,999,200,181200,571312
522,777,200,726304,2707123
522,888,200,725584,2706995
522,999,200,725584,2707123
524,777,200,540544,2052755
524,888,200,540544,2052563
524,999,200,540544,2052627
525,777,200,696688,2723985
525,888,200,696688,2724049
525,999,200,696688,2724369
527,777,200,791088,3354825
527,888,200,791088,3355145
527,999,200,791088,3355017
528,777,200,461680,1880425
528,888,200,462368,1881001
528,999,200,459600,1880105
529,777,200,265312,960917
529,888,200,264624,961109
529,999,200,265328,960917
530,777,200,448160,1640979
530,888,200,448160,1641043
530,999,200,448160,1641043
531,777,200,802736,3378087
531,888,200,802736,3379047
531,999,200,802736,3380199
532,777,200,289472,980467
532,888,200,289472,980275
532,999,200,289472,980339
533,777,200,255600,996811
533,888,200,254912,996747
533,999,200,255600,996939
534,777,200,497152,1841715
534,888,200,496416,1841587
534,999,200,497136,1841843
535,777,200,532464,2046803
535,888,200,531040,2046611
535,999,200,533168,2046483
536,777,200,477296,1823445
536,888,200,475168,1823829
536,999,200,478000,1823829
538,777,200,660080,2669583
538,888,200,661456,2669199
538,999,200,662832,2669519
539,777,200,739008,2945609
539,888,200,737648,2945609
539,999,200,739008,2945993
540,777,200,145472,535860
540,888,200,145472,535668
540,999,200,145472,535796
541,777,200,736048,3127435
541,888,200,734672,3127691
541,999,200,736048,3127307
542,777,200,1029888,4239911
542,888,200,1029888,4239399
542,999,200,1029888,4240167
543,777,200,951088,3987147
543,888,200,951088,3987403
543,999,200,950400,3987339
544,777,200,371120,1421137
544,888,200,371120,1421073
544,999,200,371120,1420433
545,777,200,424384,1601303
545,888,200,424384,1601111
545,999,200,424384,1601239
546,777,200,703344,2725713
546,888,200,705488,2725713
546,999,200,701968,2725329
547,777,200,566240,2314759
547,888,200,566240,2314951
547,999,200,566240,2315015
549,777,200,741968,2970407
549,888,200,739920,2970215
549,999,200,739248,2970535
550,777,200,226064,733527
550,888,200,226064,733527
550,999,200,226064,733463
552,777,200,495120,1835349
552,888,200,495120,1835413
552,999,200,495120,1835349
553,777,200,460992,1881065
553,888,200,459632,1880873
553,999,200,460992,1880681
554,777,200,451792,1833837
554,888,200,453840,1833901
554,999,200,452480,1833901
555,777,200,490800,1840627
555,888,200,494304,1840563
555,999,200,492880,1840563
556,777,200,223152,751669
556,888,200,226048,751605
556,999,200,226048,751541
557,777,200,459472,1856971
557,888,200,459472,1857099
557,999,200,459472,1857227
558,777,200,362432,1414225
558,888,200,362432,1414033
558,999,200,362432,1413841
560,777,200,477328,1665905
560,888,200,477328,1666161
560,999,200,477328,1666225
561,777,200,426192,1601367
561,888,200,426192,1601367
561,999,200,426192,1601431
562,777,200,334176,1232719
562,888,200,334176,1232527
562,999,200,334176,1232399
563,777,200,1008752,3796913
563,888,200,1008752,3796465
563,999,200,1008752,3796785
564,777,200,448112,1833773
564,888,200,448112,1833837
564,999,200,449488,1833773
565,777,200,695024,2700723
565,888,200,695024,2700595
565,999,200,695024,2700467
566,777,200,249632,1022313
566,888,200,249632,1022377
566,999,200,248272,1021993
567,777,200,164736,523380
567,888,200,166160,523444
567,999,200,166160,523444
569,777,200,191200,546834
569,888,200,191200,546770
569,999,200,191200,546834
570,777,200,480064,1839923
570,888,200,480064,1839859
570,999,200,480064,1839859
571,777,200,1223776,5075913
571,888,200,1223104,5075849
571,999,200,1223104,5075785
572,777,200,530016,2045587
572,888,200,530016,2045075
572,999,200,532896,2045459
573,777,200,442976,1624693
573,888,200,442976,1625013
573,999,200,442976,1625013
574,777,200,251552,805745
574,888,200,251552,805937
574,999,200,251552,806001
575,777,200,757488,3150953
575,888,200,757488,3150825
575,999,200,757488,3150569
576,777,200,369104,1414737
576,888,200,371936,1414993
576,999,200,369808,1414801
578,777,200,763536,2953359
578,888,200,763536,2953423
578,999,200,763536,2953679
579,777,200,337632,1214705
579,888,200,337632,1214769
579,999,200,337632,1215153
581,777,200,558880,2267403
581,888,200,557504,2267211
581,999,200,555424,2267339
582,777,200,1195760,4848907
582,888,200,1197136,4848971
582,999,200,1196448,4848651
584,777,200,470720,1859019
584,888,200,472096,1859275
584,999,200,467968,1859339
585,777,200,780352,3151081
585,888,200,780352,3151081
585,999,200,780352,3150953
586,777,200,798864,3157039
586,888,200,798864,3157231
586,999,200,798864,3157423
587,777,200,719424,2922923
587,888,200,716704,2922795
587,999,200,716704,2923243
588,777,200,801328,3140753
588,888,200,801328,3140753
588,999,200,801328,3140881
589,777,200,467584,1833965
589,888,200,468960,1833325
589,999,200,468960,1833581
590,777,200,495984,1846195
590,888,200,495984,1846579
590,999,200,495984,1846515
591,777,200,563344,2280913
591,888,200,563344,2280785
591,999,200,563344,2280657
592,777,200,754320,2933809
592,888,200,754320,2934065
592,999,200,754320,2934321
593,777,200,996064,3771603
593,888,200,993920,3771475
593,999,200,996768,3771475
594,777,200,427856,1600215
594,888,200,427856,1600279
594,999,200,427856,1600151
595,777,200,327680,1209201
595,888,200,326240,1208881
595,999,200,326976,1208113
596,777,200,479376,1830677
596,888,200,479376,1830805
596,999,200,479376,1830741
597,777,200,498240,1846195
597,888,200,498240,1845939
597,999,200,498240,1846643
598,777,200,823984,3140241
598,888,200,823984,3140241
598,999,200,823984,3140241
599,777,200,676656,2741097
599,888,200,676656,2741033
599,999,200,678048,2741097
600,777,200,989024,4035079
600,888,200,987648,4034759
600,999,200,989024,4034503
601,777,200,208384,767949
601,888,200,209760,768077
601,999,200,209760,768013
602,777,200,955856,3787761
602,888,200,955856,3787121
602,999,200,955856,3787633
605,777,200,482528,1880745
605,888,200,481136,1880617
605,999,200,481856,1880553
606,777,200,716688,2732241
606,888,200,716688,2732241
606,999,200,716688,2732049
607,777,200,575984,2495369
607,888,200,575984,2494857
607,999,200,575984,2494729
608,777,200,714800,2731153
608,888,200,714800,2731217
608,999,200,714800,2731153
609,777,200,971760,4011497
609,888,200,971760,4011753
609,999,200,971760,4011049
610,777,200,712096,2701043
610,888,200,712800,2701043
610,999,200,711392,2700851
611,777,200,583360,2297903
611,888,200,583360,2297135
611,999,200,583360,2297391
612,777,200,555248,2075761
612,888,200,555248,2075057
612,999,200,555248,2074865
613,777,200,495904,1847411
613,888,200,495904,1847219
613,999,200,495904,1847283
614,777,200,513184,2047059
614,888,200,513184,2047059
614,999,200,513184,2047059
615,777,200,473424,1822101
615,888,200,473424,1822357
615,999,200,473424,1822101
617,777,200,756816,2935537
617,888,200,756816,2935409
617,999,200,756816,2935345
618,777,200,722224,2923947
618,888,200,722224,2923819
618,999,200,722224,2924011
619,777,200,280080,1005841
619,888,200,280800,1006033
619,999,200,282224,1005969
621,777,200,561792,2291177
621,888,200,560416,2291241
621,999,200,561088,2291625
622,777,200,530496,2051411
622,888,200,530496,2051219
622,999,200,530496,2051027
624,777,200,449184,1665969
624,888,200,449184,1666353
624,999,200,449184,1666097
625,777,200,524672,2051475
625,888,200,524672,2050963
625,999,200,524672,2051091
626,777,200,788720,3135185
626,888,200,789408,3135441
626,999,200,788704,3135377
627,777,200,228896,757621
627,888,200,231712,757365
627,999,200,227472,757621
628,777,200,457712,1635859
628,888,200,457712,1635667
628,999,200,457712,1635923
629,777,200,1240272,4861009
629,888,200,1240272,4861137
629,999,200,1240272,4861457
630,777,200,713056,2688405
630,888,200,713056,2688341
630,999,200,713056,2688277
631,777,200,519456,2110247
631,888,200,519456,2110247
631,999,200,519456,2110503
633,777,200,306528,991987
633,888,200,306528,991795
633,999,200,306528,991987
635,777,200,181184,560146
635,888,200,181184,560274
635,999,200,181184,560146
636,777,200,435376,1593495
636,888,200,438240,1593623
636,999,200,436816,1593495
637,777,200,283264,986163
637,888,200,283264,986355
637,999,200,283264,986291
638,777,200,547920,2093199
638,888,200,547920,2093071
638,999,200,547952,2093071
639,777,200,470016,1857291
639,888,200,470000,1857291
639,999,200,470704,1857419
640,777,200,186368,584752
640,888,200,186368,584688
640,999,200,186368,584688
641,777,200,764048,2953039
641,888,200,764048,2953103
641,999,200,764048,2952911
643,777,200,386896,1438255
643,888,200,386896,1438127
643,999,200,386896,1437679
645,777,200,752256,2911251
645,888,200,752256,2911443
645,999,200,752256,2911699
646,777,200,440176,1634131
646,888,200,440176,1634067
646,999,200,439504,1634131
647,777,200,978704,4013097
647,888,200,980080,4013097
647,999,200,979376,4012521
648,777,200,1232928,5100839
648,888,200,1232928,5100647
648,999,200,1232928,5100903
650,777,200,735936,2730385
650,888,200,735936,2730321
650,999,200,735936,2730129
651,777,200,213312,751541
651,888,200,214672,751605
651,999,200,213312,751477
652,777,200,773504,3156719
652,888,200,773504,3156911
652,999,200,773504,3157295
653,777,200,441664,1616629
653,888,200,441664,1616565
653,999,200,441664,1616629
654,777,200,754240,2905107
654,888,200,754928,2905107
654,999,200,755600,2905619
655,777,200,1229200,4854481
655,888,200,1227808,4854289
655,999,200,1227824,4854481
656,777,200,507264,1870865
656,888,200,507264,1870673
656,999,200,507264,1871057
657,777,200,466736,1822805
657,888,200,466736,1823061
657,999,200,466736,1822805
658,777,200,546624,2044563
658,888,200,546608,2045267
658,999,200,545184,2044499
659,777,200,262224,967893
659,888,200,265056,967893
659,999,200,262944,967893
660,777,200,221904,815625
660,888,200,221216,815625
660,999,200,221904,815497
662,777,200,727232,2911315
662,888,200,727232,2910739
662,999,200,727232,2911827
663,777,200,985408,3987019
663,888,200,986768,3985995
663,999,200,986080,3987275
664,777,200,451584,1658801
664,888,200,449424,1658673
664,999,200,448704,1658481
665,777,200,448096,1611573
665,888,200,444544,1612085
665,999,200,448816,1611829
666,777,200,832960,3362575
666,888,200,832960,3362703
666,999,200,832960,3362575
667,777,200,502864,2062699
667,888,200,501488,2062827
667,999,200,503552,2062827
669,777,200,505120,1853683
669,888,200,505120,1853619
669,999,200,505120,1853939
670,777,200,478688,1841971
670,888,200,478688,1842035
670,999,200,478688,1841907
671,777,200,275680,985907
671,888,200,275680,986099
671,999,200,275680,986099
672,777,200,789392,3133777
672,888,200,788704,3133521
672,999,200,788704,3133585
674,777,200,296128,992755
674,888,200,296128,993075
674,999,200,296128,992627
675,777,200,202544,601550
675,888,200,202544,601550
675,999,200,202544,601486
676,777,200,562304,2073329
676,888,200,562304,2074033
676,999,200,562304,2074289
677,777,200,457120,1632693
677,888,200,457120,1632949
677,999,200,457120,1632757
678,777,200,549664,2070065
678,888,200,548928,2069105
678,999,200,549648,2070001
679,777,200,482880,1823893
679,888,200,482880,1824085
679,999,200,482880,1823957
680,777,200,597552,2497481
680,888,200,596864,2497609
680,999,200,598240,2497289
681,777,200,802768,3379239
681,888,200,802768,3379495
681,999,200,802768,3379175
683,777,200,209584,769869
683,888,200,209584,769933
683,999,200,208848,769997
684,777,200,733888,2945609
684,888,200,736000,2945801
684,999,200,735296,2945993
685,777,200,310496,1208561
685,888,200,310496,1209201
685,999,200,310496,1209265
686,777,200,764272,2953039
686,888,200,764272,2952847
686,999,200,764272,2952527
687,777,200,217696,792363
687,888,200,216976,792619
687,999,200,216240,792427
690,777,200,957024,3789105
690,888,200,959792,3788721
690,999,200,957024,3789169
691,777,200,295680,986419
691,888,200,295680,986291
691,999,200,295680,986483
692,777,200,697104,2676053
692,888,200,698512,2676053
692,999,200,696384,2676053
693,777,200,192672,554450
693,888,200,191936,554386
693,999,200,192656,554450
696,777,200,450160,1611893
696,888,200,450160,1611893
697,777,200,1005072,3794673
697,888,200,1005072,3794737
