,Unnamed: 0,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,dataset,espdl_size_bytes,torch_size_bytes,accuracy_fp32,accuracy_esp,idx,seed
18350,18350,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,cifar10,457696,1840347,87.75,85.15,10110,777
18351,18351,skip_connect,none,skip_connect,none,skip_connect,skip_connect,cifar10,136192,507066,84.08,83.63,9933,888
18352,18352,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,none,cifar10,446944,1639917,80.42,52.69,9944,888
18353,18353,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,avg_pool_3x3,cifar10,770208,2962827,91.09,87.46,10019,888
18354,18354,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,avg_pool_3x3,none,cifar10,289872,1011385,78.95,11.09,10143,888
18355,18355,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,none,none,none,cifar10,505136,1860515,10.0,10.0,10304,999
18356,18356,skip_connect,nor_conv_1x1,nor_conv_3x3,skip_connect,none,skip_connect,cifar10,460784,1822733,92.02,92.01,10243,888
18357,18357,nor_conv_1x1,none,skip_connect,nor_conv_3x3,nor_conv_1x1,none,cifar10,530448,2060127,92.18,91.97,10268,888
18358,18358,none,avg_pool_3x3,skip_connect,none,nor_conv_1x1,skip_connect,cifar10,236784,762037,75.61,21.51,9012,777
18359,18359,nor_conv_3x3,skip_connect,none,nor_conv_3x3,avg_pool_3x3,skip_connect,cifar10,692128,2707235,92.18,91.82,10621,888
18360,18360,skip_connect,none,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,989888,4003005,93.08,92.94,9600,888
18361,18361,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,744224,3162303,91.84,91.43,10597,888
18362,18362,none,nor_conv_1x1,nor_conv_3x3,none,none,skip_connect,cifar10,489808,1835789,88.76,9.4,10535,777
18363,18363,skip_connect,skip_connect,nor_conv_1x1,skip_connect,skip_connect,avg_pool_3x3,cifar10,198368,748334,78.05,42.83,9578,888
18364,18364,nor_conv_1x1,none,none,nor_conv_3x3,none,nor_conv_3x3,cifar10,769664,2926751,92.23,53.74,10258,777
18365,18365,none,none,nor_conv_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,cifar10,453504,1647591,86.26,22.14,10491,888
18366,18366,none,none,avg_pool_3x3,none,nor_conv_1x1,nor_conv_3x3,cifar10,504112,1860387,10.0,10.0,10211,999
18367,18367,none,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,cifar10,321472,1240941,87.26,14.85,9553,777
18368,18368,nor_conv_3x3,nor_conv_1x1,none,none,nor_conv_3x3,none,cifar10,760944,2924221,90.72,90.52,9374,888
18369,18369,nor_conv_3x3,skip_connect,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,cifar10,736368,2954534,91.53,90.54,9517,888
18370,18370,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,skip_connect,skip_connect,cifar10,936576,3789678,93.06,92.19,9983,999
18371,18371,nor_conv_3x3,skip_connect,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,cifar10,967760,3997737,93.79,93.78,10360,777
18372,18372,nor_conv_1x1,none,avg_pool_3x3,skip_connect,none,none,cifar10,227440,769489,86.38,86.18,10132,888
18373,18373,none,avg_pool_3x3,none,none,skip_connect,nor_conv_3x3,cifar10,460576,1628853,84.61,79.53,9843,888
18374,18374,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,skip_connect,cifar10,543856,2078005,91.12,91.13,10088,777
18375,18375,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,none,nor_conv_1x1,cifar10,753280,2938229,92.5,92.06,10414,888
18376,18376,avg_pool_3x3,none,none,none,none,nor_conv_3x3,cifar10,432800,1636305,10.0,10.0,10120,999
18377,18377,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,cifar10,736944,3137577,92.74,92.44,10631,888
18378,18378,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,skip_connect,none,nor_conv_3x3,cifar10,797024,3144497,94.16,94.18,10154,888
18379,18379,nor_conv_1x1,none,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,cifar10,583696,2309127,92.59,92.27,10425,888
18380,18380,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,skip_connect,cifar10,744512,3160366,92.73,91.94,9397,888
18381,18381,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,none,avg_pool_3x3,cifar10,487616,1870573,90.57,90.15,9542,888
18382,18382,none,nor_conv_3x3,skip_connect,none,nor_conv_3x3,skip_connect,cifar10,713568,2688189,91.7,31.94,9877,777
18383,18383,avg_pool_3x3,nor_conv_3x3,none,avg_pool_3x3,skip_connect,skip_connect,cifar10,456112,1640743,87.41,75.49,10316,888
18384,18384,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,cifar10,484688,1871545,88.51,84.79,10232,999
18385,18385,nor_conv_3x3,none,nor_conv_3x3,skip_connect,nor_conv_3x3,none,cifar10,947696,3778877,93.57,93.63,9819,888
18386,18386,avg_pool_3x3,skip_connect,skip_connect,none,nor_conv_1x1,nor_conv_1x1,cifar10,290464,985781,88.89,87.1,9706,777
18387,18387,avg_pool_3x3,nor_conv_3x3,skip_connect,none,nor_conv_3x3,skip_connect,cifar10,706656,2707363,91.21,89.21,10393,888
18388,18388,none,nor_conv_1x1,skip_connect,nor_conv_1x1,avg_pool_3x3,skip_connect,cifar10,277136,985845,89.06,88.55,9740,888
18389,18389,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,none,nor_conv_1x1,cifar10,588656,2288957,91.21,90.85,9421,777
18390,18390,skip_connect,none,avg_pool_3x3,nor_conv_3x3,skip_connect,none,cifar10,440400,1623057,92.05,91.95,10514,888
18391,18391,nor_conv_1x1,skip_connect,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_1x1,cifar10,342448,1417193,89.25,88.99,10655,888
18392,18392,nor_conv_1x1,none,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,cifar10,773328,3169479,92.46,92.0,10588,777
18393,18393,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,none,avg_pool_3x3,skip_connect,cifar10,713744,2731705,90.45,86.03,10177,777
18394,18394,none,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,cifar10,293008,1011577,88.55,21.08,10567,777
18395,18395,none,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,none,cifar10,985328,3803573,92.01,16.59,9408,888
18396,18396,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,cifar10,1221056,5088763,93.38,93.27,10281,888
18397,18397,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,cifar10,1027552,4226358,93.68,93.48,9923,777
18398,18398,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,cifar10,814960,3390830,93.44,93.22,9902,777
18399,18399,none,nor_conv_3x3,skip_connect,skip_connect,skip_connect,nor_conv_3x3,cifar10,720704,2682637,93.45,93.41,10200,777
18400,18400,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,none,nor_conv_3x3,cifar10,499920,1845941,91.62,89.9,9807,999
18401,18401,avg_pool_3x3,avg_pool_3x3,none,avg_pool_3x3,skip_connect,none,cifar10,186800,581224,73.4,12.8,10697,888
18402,18402,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,skip_connect,none,none,cifar10,530432,2060127,86.94,86.68,10222,777
18403,18403,skip_connect,none,nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,cifar10,248784,786605,87.06,84.96,9456,999
18404,18404,skip_connect,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,259872,1029191,86.71,66.65,10438,777
18405,18405,skip_connect,skip_connect,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,cifar10,687440,2724849,90.9,89.26,10372,888
18406,18406,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,none,cifar10,519488,2076149,90.75,90.39,9496,777
18407,18407,skip_connect,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,cifar10,468640,1889415,90.26,87.78,10050,888
18408,18408,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,none,avg_pool_3x3,cifar10,536256,2077941,91.08,90.52,10525,888
18409,18409,nor_conv_1x1,avg_pool_3x3,none,skip_connect,nor_conv_1x1,none,cifar10,287808,993251,90.56,90.26,10382,888
18410,18410,nor_conv_1x1,none,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,cifar10,300240,1018361,89.53,87.65,10061,888
18411,18411,skip_connect,nor_conv_3x3,none,none,nor_conv_3x3,skip_connect,cifar10,688592,2687165,92.13,92.1,9794,777
18412,18412,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,skip_connect,cifar10,971776,4020462,92.73,92.67,9528,888
18413,18413,avg_pool_3x3,none,none,skip_connect,nor_conv_3x3,avg_pool_3x3,cifar10,444304,1645741,89.56,89.3,8991,999
18414,18414,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,none,skip_connect,cifar10,188304,580770,68.85,14.72,9615,888
18415,18415,avg_pool_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,220128,822102,83.17,52.63,9589,888
18416,18416,skip_connect,nor_conv_1x1,skip_connect,none,none,skip_connect,cifar10,205376,738171,89.29,89.12,10503,999
18417,18417,nor_conv_1x1,nor_conv_3x3,skip_connect,skip_connect,nor_conv_1x1,skip_connect,cifar10,498608,2046295,92.44,91.99,10577,777
18418,18418,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,skip_connect,cifar10,714272,2929646,92.75,92.66,9912,777
18419,18419,none,skip_connect,nor_conv_3x3,avg_pool_3x3,skip_connect,skip_connect,cifar10,448864,1616273,79.63,36.3,10099,777
18420,18420,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,cifar10,710496,2955715,90.9,88.92,10291,888
18421,18421,avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_1x1,none,cifar10,227920,755445,88.79,88.66,9934,777
18422,18422,skip_connect,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,skip_connect,cifar10,230128,980187,86.92,77.64,10349,777
18423,18423,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,nor_conv_3x3,cifar10,787888,3142653,93.5,93.41,9281,999
18424,18424,avg_pool_3x3,nor_conv_1x1,skip_connect,skip_connect,none,skip_connect,cifar10,232576,755445,87.11,81.96,9945,777
18425,18425,avg_pool_3x3,none,skip_connect,avg_pool_3x3,none,skip_connect,cifar10,187808,556562,73.26,27.08,10622,777
18426,18426,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,none,none,skip_connect,cifar10,483600,1852725,91.99,91.31,9341,888
18427,18427,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,none,cifar10,1033584,4233085,92.64,92.56,9387,777
18428,18428,avg_pool_3x3,none,none,none,nor_conv_1x1,nor_conv_1x1,cifar10,299824,999651,80.62,10.6,10327,777
18429,18429,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,skip_connect,avg_pool_3x3,cifar10,301392,1233958,89.34,86.46,9769,888
18430,18430,nor_conv_3x3,nor_conv_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,976624,4020590,92.86,92.7,9624,888
18431,18431,none,avg_pool_3x3,skip_connect,none,nor_conv_1x1,skip_connect,cifar10,236784,762037,75.93,15.19,9012,888
18432,18432,avg_pool_3x3,nor_conv_1x1,none,none,none,none,cifar10,231696,776209,10.0,10.0,10449,777
18433,18433,nor_conv_3x3,none,avg_pool_3x3,nor_conv_1x1,none,nor_conv_3x3,cifar10,777200,2943157,92.15,91.94,9863,888
18434,18434,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,cifar10,756976,3160174,92.94,92.74,9673,777
18435,18435,none,none,avg_pool_3x3,skip_connect,none,nor_conv_3x3,cifar10,442128,1629585,86.83,21.45,10643,777
18436,18436,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,none,none,cifar10,511424,1860387,76.34,63.47,10187,777
18437,18437,avg_pool_3x3,none,none,none,skip_connect,avg_pool_3x3,cifar10,194960,562794,76.1,68.69,9602,777
18438,18438,none,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,skip_connect,avg_pool_3x3,cifar10,300880,1011449,87.31,17.53,10339,777
18439,18439,skip_connect,nor_conv_1x1,nor_conv_3x3,skip_connect,none,skip_connect,cifar10,460784,1822733,92.07,91.94,10243,999
18440,18440,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,cifar10,457696,1840347,87.97,85.58,10110,888
18441,18441,nor_conv_3x3,none,none,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,749136,2942133,93.22,92.66,9443,888
18442,18442,skip_connect,skip_connect,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,cifar10,446768,1839086,87.07,78.65,9470,777
18443,18443,none,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,cifar10,368464,1446965,89.5,62.87,9750,888
18444,18444,nor_conv_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,cifar10,1024144,4226358,93.45,93.25,9648,888
18445,18445,none,avg_pool_3x3,nor_conv_1x1,none,none,nor_conv_3x3,cifar10,501264,1859317,84.64,13.75,9891,888
18446,18446,none,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,avg_pool_3x3,cifar10,708112,2731897,91.15,63.69,10665,888
18447,18447,none,nor_conv_1x1,skip_connect,skip_connect,avg_pool_3x3,nor_conv_1x1,cifar10,285424,987043,90.74,90.57,10269,777
18448,18448,avg_pool_3x3,none,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,cifar10,282176,1010541,89.39,86.88,9957,888
18449,18449,nor_conv_3x3,skip_connect,skip_connect,nor_conv_1x1,skip_connect,nor_conv_1x1,cifar10,496528,2046295,92.29,92.08,10144,777
18450,18450,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,none,cifar10,983248,4004657,92.97,92.91,10611,777
18451,18451,none,nor_conv_3x3,none,nor_conv_3x3,none,avg_pool_3x3,cifar10,733568,2720611,91.93,91.46,10734,777
18452,18452,skip_connect,none,none,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,cifar10,488272,1853475,88.66,42.86,10482,777
18453,18453,nor_conv_1x1,skip_connect,nor_conv_3x3,none,skip_connect,nor_conv_3x3,cifar10,763856,2913375,92.94,92.89,10546,777
18454,18454,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,cifar10,501088,2095555,91.43,90.59,10686,888
18455,18455,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,skip_connect,none,cifar10,482640,1821373,90.02,89.31,9579,777
18456,18456,nor_conv_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,none,cifar10,721808,2730733,92.53,91.97,9636,777
18457,18457,none,avg_pool_3x3,none,skip_connect,none,none,cifar10,183808,544946,86.87,86.44,9820,777
18458,18458,none,nor_conv_1x1,nor_conv_3x3,none,none,skip_connect,cifar10,489808,1835789,88.59,10.99,10535,888
18459,18459,nor_conv_1x1,none,nor_conv_1x1,nor_conv_3x3,none,none,cifar10,546016,2064829,91.93,91.85,8979,777
18460,18460,nor_conv_1x1,skip_connect,none,none,nor_conv_3x3,avg_pool_3x3,cifar10,505536,1853091,91.17,89.29,10020,777
18461,18461,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,cifar10,517168,2095619,92.12,91.84,10031,777
18462,18462,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,cifar10,1029904,4253201,93.89,93.61,10007,888
18463,18463,skip_connect,none,none,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,cifar10,226256,787431,89.0,86.95,10133,777
18464,18464,skip_connect,none,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,none,cifar10,180960,581224,72.89,26.71,10558,777
18465,18465,skip_connect,none,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,cifar10,488720,1853667,88.93,85.05,10492,777
18466,18466,nor_conv_3x3,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,none,cifar10,482752,1846005,91.45,91.43,9844,777
18467,18467,avg_pool_3x3,avg_pool_3x3,none,skip_connect,nor_conv_3x3,avg_pool_3x3,cifar10,438624,1663781,86.15,65.22,9518,777
18468,18468,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,nor_conv_3x3,none,cifar10,750896,2936501,94.04,93.85,9997,777
18469,18469,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,cifar10,732784,2954406,91.41,86.91,9759,777
18470,18470,avg_pool_3x3,skip_connect,skip_connect,none,nor_conv_1x1,nor_conv_1x1,cifar10,294000,985781,89.21,87.59,9706,888
18471,18471,skip_connect,none,avg_pool_3x3,nor_conv_3x3,skip_connect,none,cifar10,440400,1623057,91.72,91.49,10514,999
18472,18472,none,nor_conv_3x3,skip_connect,none,nor_conv_3x3,skip_connect,cifar10,713568,2688189,92.06,24.61,9877,888
18473,18473,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,cifar10,1012064,4228603,94.13,93.94,10676,888
18474,18474,skip_connect,nor_conv_1x1,nor_conv_3x3,skip_connect,none,nor_conv_1x1,cifar10,520320,2051709,93.54,93.17,9543,999
18475,18475,nor_conv_1x1,none,none,nor_conv_3x3,none,nor_conv_3x3,cifar10,769664,2926751,92.14,22.97,10258,888
18476,18476,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,nor_conv_1x1,skip_connect,cifar10,521040,2277417,93.53,93.24,10155,777
18477,18477,none,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,cifar10,321472,1240941,87.29,17.87,9553,888
18478,18478,avg_pool_3x3,skip_connect,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,cifar10,524976,2069486,91.38,91.05,9566,777
18479,18479,none,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_1x1,none,cifar10,287552,993379,75.21,16.68,10317,777
18480,18480,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,skip_connect,avg_pool_3x3,cifar10,765776,3162239,92.96,92.75,10460,888
18481,18481,nor_conv_3x3,nor_conv_3x3,none,avg_pool_3x3,none,none,cifar10,720064,2719477,76.04,64.81,9377,777
18482,18482,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,744224,3162303,92.01,91.39,10597,999
18483,18483,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,none,skip_connect,cifar10,543856,2078005,91.52,91.28,10088,888
18484,18484,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,cifar10,757632,3162431,92.52,91.89,10212,777
18485,18485,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,none,nor_conv_1x1,cifar10,753280,2938229,92.66,92.32,10414,999
18486,18486,nor_conv_1x1,none,avg_pool_3x3,skip_connect,skip_connect,none,cifar10,232928,762833,89.59,88.91,10042,777
18487,18487,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,skip_connect,skip_connect,cifar10,937264,3789678,93.08,92.47,9983,777
18488,18488,nor_conv_3x3,skip_connect,nor_conv_3x3,skip_connect,nor_conv_3x3,nor_conv_1x1,cifar10,967744,3997737,93.66,93.49,10360,888
18489,18489,none,nor_conv_3x3,skip_connect,skip_connect,skip_connect,nor_conv_3x3,cifar10,717824,2682637,93.55,93.53,10200,888
18490,18490,skip_connect,nor_conv_1x1,avg_pool_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,cifar10,473184,1864753,88.34,83.04,10698,777
18491,18491,none,avg_pool_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,cifar10,293008,1011577,89.0,16.69,10567,888
18492,18492,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,skip_connect,skip_connect,cifar10,969488,3997801,93.43,93.33,10632,777
18493,18493,skip_connect,skip_connect,skip_connect,nor_conv_1x1,none,nor_conv_3x3,cifar10,494240,1822605,92.08,91.74,10051,777
18494,18494,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,none,avg_pool_3x3,none,cifar10,698672,2737325,88.44,86.84,9398,777
18495,18495,skip_connect,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,260592,1029191,86.53,56.81,10438,888
18496,18496,skip_connect,skip_connect,nor_conv_3x3,none,avg_pool_3x3,nor_conv_1x1,cifar10,501392,1845941,91.27,90.01,9695,999
18497,18497,avg_pool_3x3,none,skip_connect,avg_pool_3x3,none,skip_connect,cifar10,187808,556562,74.25,19.75,10622,888
18498,18498,skip_connect,none,nor_conv_1x1,avg_pool_3x3,none,avg_pool_3x3,cifar10,248784,786605,86.89,82.01,9456,777
18499,18499,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,none,nor_conv_3x3,cifar10,500656,1845941,91.27,89.7,9807,777
18500,18500,skip_connect,none,nor_conv_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,cifar10,731760,2913567,93.44,93.19,10747,777
18501,18501,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,skip_connect,cifar10,446048,1840347,88.12,81.18,10526,777
18502,18502,avg_pool_3x3,skip_connect,skip_connect,skip_connect,nor_conv_1x1,none,cifar10,227920,755445,88.82,88.46,9934,888
18503,18503,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,skip_connect,none,none,cifar10,530432,2060127,86.22,85.95,10222,888
18504,18504,skip_connect,none,nor_conv_3x3,none,none,avg_pool_3x3,cifar10,461888,1628853,88.33,87.17,9529,999
